,Date,High,Low,Open,Close,Volume,Adj Close,year
747,2004-01-05,33.95000076293945,32.27000045776367,32.400001525878906,33.779998779296875,105704.0,33.779998779296875,2004
748,2004-01-06,34.349998474121094,33.29999923706055,33.7599983215332,33.70000076293945,103405.0,33.70000076293945,2004
749,2004-01-07,33.88999938964844,33.04999923706055,33.68000030517578,33.619998931884766,81675.0,33.619998931884766,2004
750,2004-01-08,34.0,33.400001525878906,33.650001525878906,33.97999954223633,92709.0,33.97999954223633,2004
751,2004-01-09,34.70000076293945,34.04999923706055,34.130001068115234,34.310001373291016,104687.0,34.310001373291016,2004
752,2004-01-12,34.81999969482422,33.75,34.349998474121094,34.720001220703125,99677.0,34.720001220703125,2004
753,2004-01-13,35.20000076293945,34.34000015258789,34.79999923706055,34.43000030517578,120128.0,34.43000030517578,2004
754,2004-01-14,34.7400016784668,34.119998931884766,34.29999923706055,34.5,126272.0,34.5,2004
755,2004-01-15,35.40999984741211,33.27000045776367,34.56999969482422,33.439998626708984,102443.0,33.439998626708984,2004
756,2004-01-16,35.29999923706055,33.400001525878906,33.5,35.06999969482422,60351.0,35.06999969482422,2004
757,2004-01-20,36.369998931884766,34.91999816894531,34.91999816894531,36.20000076293945,127162.0,36.20000076293945,2004
758,2004-01-21,34.97999954223633,34.279998779296875,34.790000915527344,34.58000183105469,88518.0,34.58000183105469,2004
759,2004-01-22,34.95000076293945,33.75,34.59000015258789,34.93000030517578,117574.0,34.93000030517578,2004
760,2004-01-23,35.25,34.650001525878906,34.970001220703125,34.939998626708984,100558.0,34.939998626708984,2004
761,2004-01-26,34.790000915527344,34.16999816894531,34.790000915527344,34.470001220703125,75617.0,34.470001220703125,2004
762,2004-01-27,34.97999954223633,33.900001525878906,34.45000076293945,34.119998931884766,85977.0,34.119998931884766,2004
763,2004-01-28,34.630001068115234,33.349998474121094,34.13999938964844,33.619998931884766,102307.0,33.619998931884766,2004
764,2004-01-29,33.79999923706055,32.40999984741211,33.619998931884766,32.810001373291016,112227.0,32.810001373291016,2004
765,2004-01-30,33.349998474121094,32.709999084472656,32.869998931884766,33.04999923706055,96096.0,33.04999923706055,2004
766,2004-02-02,35.099998474121094,32.560001373291016,33.20000076293945,34.97999954223633,114741.0,34.97999954223633,2004
767,2004-02-03,35.189998626708984,34.06999969482422,34.849998474121094,34.099998474121094,96805.0,34.099998474121094,2004
768,2004-02-04,34.45000076293945,32.95000076293945,34.09000015258789,33.099998474121094,103750.0,33.099998474121094,2004
769,2004-02-05,33.29999923706055,32.20000076293945,33.189998626708984,33.08000183105469,114237.0,33.08000183105469,2004
770,2004-02-06,33.439998626708984,32.31999969482422,33.11000061035156,32.47999954223633,85112.0,32.47999954223633,2004
771,2004-02-09,33.0,32.25,32.349998474121094,32.83000183105469,73771.0,32.83000183105469,2004
772,2004-02-10,34.279998779296875,32.81999969482422,32.900001525878906,33.869998931884766,99999.0,33.869998931884766,2004
773,2004-02-11,34.400001525878906,33.29999923706055,34.0,34.0,100720.0,34.0,2004
774,2004-02-12,34.25,33.650001525878906,34.0,33.97999954223633,86634.0,33.97999954223633,2004
775,2004-02-13,34.650001525878906,33.95000076293945,33.959999084472656,34.560001373291016,86634.0,34.560001373291016,2004
776,2004-02-17,35.25,34.25,34.47999954223633,35.15999984741211,97170.0,35.15999984741211,2004
777,2004-02-18,35.880001068115234,35.0,35.099998474121094,35.45000076293945,69710.0,35.45000076293945,2004
778,2004-02-19,36.099998474121094,35.20000076293945,35.400001525878906,36.0,50134.0,36.0,2004
779,2004-02-20,36.099998474121094,35.04999923706055,35.79999923706055,35.599998474121094,114200.0,35.599998474121094,2004
780,2004-02-23,34.70000076293945,34.029998779296875,34.27000045776367,34.349998474121094,60426.0,34.349998474121094,2004
781,2004-02-24,35.06999969482422,34.29999923706055,34.36000061035156,34.58000183105469,85169.0,34.58000183105469,2004
782,2004-02-25,35.900001525878906,34.47999954223633,34.58000183105469,35.68000030517578,106147.0,35.68000030517578,2004
783,2004-02-26,35.95000076293945,35.150001525878906,35.70000076293945,35.5099983215332,78746.0,35.5099983215332,2004
784,2004-02-27,36.25,35.29999923706055,35.4900016784668,36.15999984741211,72948.0,36.15999984741211,2004
785,2004-03-01,36.97999954223633,35.79999923706055,36.15999984741211,36.86000061035156,84599.0,36.86000061035156,2004
786,2004-03-02,36.97999954223633,36.400001525878906,36.79999923706055,36.65999984741211,56553.0,36.65999984741211,2004
787,2004-03-03,36.79999923706055,35.40999984741211,36.650001525878906,35.79999923706055,99745.0,35.79999923706055,2004
788,2004-03-04,36.849998474121094,35.68000030517578,35.810001373291016,36.63999938964844,91985.0,36.63999938964844,2004
789,2004-03-05,37.45000076293945,36.70000076293945,36.70000076293945,37.2599983215332,78190.0,37.2599983215332,2004
790,2004-03-08,37.5099983215332,36.349998474121094,37.2599983215332,36.56999969482422,74933.0,36.56999969482422,2004
791,2004-03-09,36.93000030517578,36.060001373291016,36.5,36.279998779296875,88589.0,36.279998779296875,2004
792,2004-03-10,36.54999923706055,35.630001068115234,36.29999923706055,36.099998474121094,94277.0,36.099998474121094,2004
793,2004-03-11,36.86000061035156,36.04999923706055,36.290000915527344,36.779998779296875,95428.0,36.779998779296875,2004
794,2004-03-12,37.20000076293945,35.150001525878906,36.959999084472656,36.189998626708984,124247.0,36.189998626708984,2004
795,2004-03-15,37.5,35.849998474121094,36.150001525878906,37.439998626708984,92394.0,37.439998626708984,2004
796,2004-03-16,37.79999923706055,37.02000045776367,37.41999816894531,37.47999954223633,85244.0,37.47999954223633,2004
797,2004-03-17,38.349998474121094,37.33000183105469,37.439998626708984,38.18000030517578,101251.0,38.18000030517578,2004
798,2004-03-18,38.25,37.400001525878906,38.20000076293945,37.93000030517578,59792.0,37.93000030517578,2004
799,2004-03-19,38.5,37.630001068115234,37.880001068115234,38.08000183105469,52591.0,38.08000183105469,2004
800,2004-03-22,38.09000015258789,36.849998474121094,38.09000015258789,37.11000061035156,94259.0,37.11000061035156,2004
801,2004-03-23,37.599998474121094,36.599998474121094,37.04999923706055,37.45000076293945,74192.0,37.45000076293945,2004
802,2004-03-24,37.779998779296875,36.650001525878906,37.40999984741211,37.0099983215332,82227.0,37.0099983215332,2004
803,2004-03-25,37.04999923706055,35.400001525878906,37.0,35.5099983215332,122171.0,35.5099983215332,2004
804,2004-03-26,35.93000030517578,34.75,35.58000183105469,35.72999954223633,105337.0,35.72999954223633,2004
805,2004-03-29,35.68000030517578,35.02000045776367,35.68000030517578,35.45000076293945,58473.0,35.45000076293945,2004
806,2004-03-30,36.45000076293945,35.25,35.400001525878906,36.25,86099.0,36.25,2004
807,2004-03-31,36.77000045776367,34.849998474121094,36.2400016784668,35.7599983215332,139023.0,35.7599983215332,2004
808,2004-04-01,35.869998931884766,33.900001525878906,35.81999969482422,34.27000045776367,120025.0,34.27000045776367,2004
809,2004-04-02,34.650001525878906,33.29999923706055,34.33000183105469,34.38999938964844,111674.0,34.38999938964844,2004
810,2004-04-05,34.63999938964844,33.93000030517578,34.20000076293945,34.380001068115234,53690.0,34.380001068115234,2004
811,2004-04-06,35.0,34.16999816894531,34.400001525878906,34.970001220703125,64434.0,34.970001220703125,2004
812,2004-04-07,36.599998474121094,34.689998626708984,34.9900016784668,36.150001525878906,137272.0,36.150001525878906,2004
813,2004-04-08,37.29999923706055,36.130001068115234,36.16999816894531,37.13999938964844,99137.0,37.13999938964844,2004
814,2004-04-12,37.95000076293945,37.11000061035156,37.2400016784668,37.84000015258789,91677.0,37.84000015258789,2004
815,2004-04-13,37.849998474121094,37.0,37.81999969482422,37.209999084472656,104636.0,37.209999084472656,2004
816,2004-04-14,37.27000045776367,36.25,37.150001525878906,36.720001220703125,117596.0,36.720001220703125,2004
817,2004-04-15,37.650001525878906,36.439998626708984,36.70000076293945,37.56999969482422,121768.0,37.56999969482422,2004
