,Date,High,Low,Open,Close,Volume,Adj Close,year
3994,2017-01-03,55.2400016784668,52.11000061035156,54.20000076293945,52.33000183105469,727793.0,52.33000183105469,2017
3995,2017-01-04,53.43000030517578,52.150001525878906,52.4900016784668,53.2599983215332,512641.0,53.2599983215332,2017
3996,2017-01-05,54.119998931884766,52.790000915527344,53.38999938964844,53.7599983215332,517362.0,53.7599983215332,2017
3997,2017-01-06,54.31999969482422,53.31999969482422,53.72999954223633,53.9900016784668,528333.0,53.9900016784668,2017
3998,2017-01-09,53.83000183105469,51.7599983215332,53.75,51.959999084472656,564893.0,51.959999084472656,2017
3999,2017-01-10,52.369998931884766,50.709999084472656,51.83000183105469,50.81999969482422,632573.0,50.81999969482422,2017
4000,2017-01-11,52.779998779296875,50.75,50.810001373291016,52.25,815846.0,52.25,2017
4001,2017-01-12,53.5,52.119998931884766,52.369998931884766,53.0099983215332,660703.0,53.0099983215332,2017
4002,2017-01-13,53.16999816894531,52.27000045776367,53.04999923706055,52.369998931884766,477986.0,52.369998931884766,2017
4003,2017-01-17,53.52000045776367,52.119998931884766,52.54999923706055,52.47999954223633,606023.0,52.47999954223633,2017
4004,2017-01-18,52.790000915527344,50.90999984741211,52.52000045776367,51.08000183105469,236238.0,51.08000183105469,2017
4005,2017-01-19,51.869998931884766,51.02000045776367,51.38999938964844,51.369998931884766,122593.0,51.369998931884766,2017
4006,2017-01-20,52.900001525878906,51.38999938964844,51.45000076293945,52.41999816894531,567231.0,52.41999816894531,2017
4007,2017-01-23,53.470001220703125,52.209999084472656,53.33000183105469,52.75,455333.0,52.75,2017
4008,2017-01-24,53.560001373291016,52.66999816894531,52.86000061035156,53.18000030517578,520285.0,53.18000030517578,2017
4009,2017-01-25,53.470001220703125,52.560001373291016,52.95000076293945,52.75,589709.0,52.75,2017
4010,2017-01-26,54.060001373291016,52.790000915527344,52.959999084472656,53.779998779296875,578065.0,53.779998779296875,2017
4011,2017-01-27,54.08000183105469,52.58000183105469,53.7400016784668,53.16999816894531,495556.0,53.16999816894531,2017
4012,2017-01-30,53.459999084472656,52.40999984741211,53.150001525878906,52.630001068115234,486309.0,52.630001068115234,2017
4013,2017-01-31,53.560001373291016,52.2400016784668,52.599998474121094,52.810001373291016,586676.0,52.810001373291016,2017
4014,2017-02-01,53.90999984741211,52.63999938964844,52.7599983215332,53.880001068115234,577243.0,53.880001068115234,2017
4015,2017-02-02,54.34000015258789,53.349998474121094,53.56999969482422,53.540000915527344,492553.0,53.540000915527344,2017
4016,2017-02-03,54.220001220703125,53.400001525878906,53.68000030517578,53.83000183105469,462616.0,53.83000183105469,2017
4017,2017-02-06,54.130001068115234,52.90999984741211,53.810001373291016,53.0099983215332,425085.0,53.0099983215332,2017
4018,2017-02-07,53.2400016784668,51.630001068115234,53.13999938964844,52.16999816894531,624057.0,52.16999816894531,2017
4019,2017-02-08,52.66999816894531,51.220001220703125,51.63999938964844,52.34000015258789,767379.0,52.34000015258789,2017
4020,2017-02-09,53.209999084472656,52.369998931884766,52.369998931884766,53.0,610196.0,53.0,2017
4021,2017-02-10,54.130001068115234,52.900001525878906,53.150001525878906,53.86000061035156,596449.0,53.86000061035156,2017
