,Date,High,Low,Open,Close,Volume,Adj Close,year
2994,2013-01-02,93.87000274658203,91.55999755859375,91.77999877929688,93.12000274658203,203865.0,93.12000274658203,2013
2995,2013-01-03,93.30000305175781,92.48999786376953,92.91000366210938,92.91999816894531,189812.0,92.91999816894531,2013
2996,2013-01-04,93.20999908447266,91.5199966430664,92.86000061035156,93.08999633789062,210747.0,93.08999633789062,2013
2997,2013-01-07,93.3499984741211,92.41999816894531,93.20999908447266,93.19000244140625,166292.0,93.19000244140625,2013
2998,2013-01-08,93.80000305175781,92.66999816894531,93.31999969482422,93.1500015258789,195867.0,93.1500015258789,2013
2999,2013-01-09,93.6500015258789,92.68000030517578,93.1500015258789,93.0999984741211,201385.0,93.0999984741211,2013
3000,2013-01-10,94.69999694824219,93.08000183105469,93.19000244140625,93.81999969482422,279295.0,93.81999969482422,2013
3001,2013-01-11,94.12999725341797,92.6500015258789,93.87000274658203,93.55999755859375,257821.0,93.55999755859375,2013
3002,2013-01-14,94.29000091552734,92.94999694824219,93.73999786376953,94.13999938964844,248600.0,94.13999938964844,2013
3003,2013-01-15,94.44000244140625,93.22000122070312,94.19999694824219,93.27999877929688,248136.0,93.27999877929688,2013
3004,2013-01-16,94.36000061035156,93.0999984741211,93.4000015258789,94.23999786376953,241531.0,94.23999786376953,2013
3005,2013-01-17,96.04000091552734,93.80000305175781,94.19000244140625,95.48999786376953,178285.0,95.48999786376953,2013
3006,2013-01-18,95.66999816894531,94.91000366210938,95.19000244140625,95.55999755859375,118549.0,95.55999755859375,2013
3007,2013-01-22,96.4000015258789,94.9800033569336,95.25,96.23999786376953,236391.0,96.23999786376953,2013
3008,2013-01-23,96.91999816894531,94.94999694824219,96.76000213623047,95.2300033569336,318008.0,95.2300033569336,2013
3009,2013-01-24,96.68000030517578,95.12000274658203,95.5,95.94999694824219,232035.0,95.94999694824219,2013
3010,2013-01-25,96.55999755859375,95.43000030517578,95.94999694824219,95.87999725341797,184873.0,95.87999725341797,2013
3011,2013-01-28,96.80999755859375,95.47000122070312,96.04000091552734,96.44000244140625,167186.0,96.44000244140625,2013
